Title,First Author,Journal,Publication Year,DOI,Duplicates,Number
Designing and testing a blockchain application for patient identity management in healthcare,"Khurshid, A; Holan, C; Cowley, C; Alexander, J; Harrell, DT; Usman, M; Desai, I; Bautista, JR; Meyer, E",JAMIA OPEN,2021,10.1093/jamiaopen/ooaa073,TRUE,3
DETECT: Feature extraction method for disease trajectory modeling in electronic health records,Singhal P,AMIA Jt Summits Transl Sci Proc,2023,,FALSE,1
Detecting adverse drug reactions following long-term exposure in longitudinal observational data: The exposure-adjusted self-controlled case series,"Schuemie, Martijn J. (35238890300); Trifirò, Gianluca (10140803400); Coloma, Preciosa M. (35572748100); Ryan, Patrick B. (36469223700); Madigan, David (7003348403)",Statistical Methods in Medical Research,2016,10.1177/0962280214527531,FALSE,1
Detecting anomalous sequences in electronic health records using higher-order tensor networks,Niu H,J Biomed Inform,2022,10.1016/j.jbi.2022.104219,TRUE,1
Detecting anomalous sequences in electronic health records using higher-order tensor networks,"Niu, Haoran (57219511352); Omitaomu, Olufemi A. (9746628200); Langston, Michael A. (7005471393); Olama, Mohammad (58865195100); Ozmen, Ozgur (55758986700); Klasky, Hilda B. (54395554500); Laurio, Angela (57211216848); Sauer, Brian (55441574600); Ward, Merry (57204418003); Nebeker, Jonathan (6603275941)",Journal of Biomedical Informatics,2022,10.1016/j.jbi.2022.104219,TRUE,2
Detecting anomalous sequences in electronic health records using higher-order tensor networks,"Niu, HR; Omitaomu, OA; Langston, MA; Olama, M; Ozmen, O; Klasky, HB; Laurio, A; Sauer, B; Ward, M; Nebeker, J",JOURNAL OF BIOMEDICAL INFORMATICS,2022,10.1016/j.jbi.2022.104219,TRUE,3
Detecting anomalous sequences in electronic health records using higher-order tensor networks,"Niu, Haoran (1); Omitaomu, Olufemi A. (1, 2); Langston, Michael A. (1); Olama, Mohammad (2); Ozmen, Ozgur (2); Klasky, Hilda B. (2); Laurio, Angela (3); Sauer, Brian (3); Ward, Merry (3); Nebeker, Jonathan (3)",Journal of Biomedical Informatics,2022,,TRUE,4
Detecting anomalous sequences in electronic health records using higher-order tensor networks,"Niu, Haoran (1); Omitaomu, Olufemi A. (1, 2); Langston, Michael A. (1); Olama, Mohammad (2); Ozmen, Ozgur (2); Klasky, Hilda B. (2); Laurio, Angela (3); Sauer, Brian (3); Ward, Merry (3); Nebeker, Jonathan (3)",Journal of Biomedical Informatics,2022,,TRUE,5
Detecting individual sites subject to episodic diversifying selection,Murrell B,PLoS Genet,2012,10.1371/journal.pgen.1002764,FALSE,1
Detection of COVID-19 features in lung ultrasound images using deep neural networks,Zhao L,Commun Med (Lond),2024,10.1038/s43856-024-00463-5,TRUE,1
Detection of COVID-19 features in lung ultrasound images using deep neural networks,"Zhao, LY; Fong, TC; Bell, MAL",COMMUNICATIONS MEDICINE,2024,10.1038/s43856-024-00463-5,TRUE,2
Detection of overdose and underdose prescriptions-An unsupervised machine learning approach,Nagata K,PLoS One,2021,10.1371/journal.pone.0260315,TRUE,1
Detection of overdose and underdose prescriptions-An unsupervised machine learning approach,"Nagata, K; Tsuji, T; Suetsugu, K; Muraoka, K; Watanabe, H; Kanaya, A; Egashira, N; Ieiri, I",PLOS ONE,2021,10.1371/journal.pone.0260315,TRUE,2
Detection of overdose and underdose prescriptions—An unsupervised machine learning approach,"Nagata, Kenichiro (37097666700); Tsuji, Toshikazu (56310365900); Suetsugu, Kimitaka (54421201800); Muraoka, Kayoko (57354124200); Watanabe, Hiroyuki (59013185800); Kanaya, Akiko (7003611185); Egashira, Nobuaki (7004542743); Ieiri, Ichiro (7004098489)",PLoS ONE,2021,10.1371/journal.pone.0260315,FALSE,1
Determination of gamma camera calibration factors for quantitation of therapeutic radioisotopes,Zhao W,EJNMMI Phys,2018,10.1186/s40658-018-0208-9,FALSE,1
"Developing a dual diagnosis service in Cork, Ireland by way of participatory action research (PAR)","Connolly, John (57611056800); MacGabhann, Liam (55327845400); McKeown, Olive (46461721700)",Advances in Dual Diagnosis,2015,10.1108/ADD-09-2014-0022,TRUE,1
"Developing a dual diagnosis service in Cork, Ireland by way of participatory action research (PAR)","Connolly, J; MacGabhann, L; McKeown, O",ADVANCES IN DUAL DIAGNOSIS,2015,10.1108/ADD-09-2014-0022,TRUE,2
Developing a Patient-Centric Healthcare IoT Platform with Blockchain and Smart Contract Data Management,"Duc, B.T. (58126656500); Trung, P.H.T. (59014099300); Trong, N.D.P. (57205672146); Phuc, N.T. (58654374800); Khoa, T.D. (57896610800); Khiem, H.G. (58605020700); Nam, B.T. (59013444800); Bang, L.K. (58604835800)",International Journal of Advanced Computer Science and Applications,2024,10.14569/IJACSA.2024.01504115,TRUE,1
Developing a Patient-Centric Healthcare IoT Platform with Blockchain and Smart Contract Data Management,"Duc, B.T. (1); Trung, P.H.T. (2); Trong, N.D.P. (2); Phuc, N.T. (2); Khoa, T.D. (2); Khiem, H.G. (2); Nam, B.T. (2); Bang, L.K. (2)",International Journal of Advanced Computer Science and Applications,2024,,TRUE,2
Developing a Patient-Centric Healthcare IoT Platform with Blockchain and Smart Contract Data Management,"Duc, B.T. (1); Trung, P.H.T. (2); Trong, N.D.P. (2); Phuc, N.T. (2); Khoa, T.D. (2); Khiem, H.G. (2); Nam, B.T. (2); Bang, L.K. (2)",International Journal of Advanced Computer Science and Applications,2024,,TRUE,3
Developing a Personalized Meal Recommendation System for Chinese Older Adults: Observational Cohort Study,"Xu, Zidu (57393186000); Gu, Yaowen (57452298100); Xu, Xiaowei (57202790080); Topaz, Maxim (54790231000); Guo, Zhen (57202789958); Kang, Hongyu (57022661800); Sun, Lianglong (57231339200); Li, Jiao (57397332800)",JMIR Formative Research,2024,10.2196/52170,FALSE,1
Developing an ML pipeline for asthma and COPD: The case of a Dutch primary care service,"Mariani, Stefano (14421332900); Metting, Esther (56721308600); Lahr, Maarten M. H. (36446032300); Vargiu, Eloisa (55885459400); Zambonelli, Franco (7006289226)",International Journal of Intelligent Systems,2021,10.1002/int.22568,TRUE,1
Developing an ML pipeline for asthma and COPD: The case of a Dutch primary care service,"Mariani, S; Lahr, MMH; Metting, E; Vargiu, E; Zambonelli, F",INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,2021,10.1002/int.22568,TRUE,2
Developing an ML pipeline for asthma and COPD: The case of a Dutch primary care service,"Mariani, Stefano (1); Metting, Esther (2); Lahr, Maarten M. H. (2); Vargiu, Eloisa (3); Zambonelli, Franco (1)",International Journal of Intelligent Systems,2021,,TRUE,3
Developing an ML pipeline for asthma and COPD: The case of a Dutch primary care service,"Mariani, Stefano (1); Metting, Esther (2); Lahr, Maarten M. H. (2); Vargiu, Eloisa (3); Zambonelli, Franco (1)",International Journal of Intelligent Systems,2021,,TRUE,4
Development of a Synthetic Population Model for Assessing Excess Risk for Cardiovascular Disease Death,Krauland MG,JAMA Netw Open,2020,10.1001/jamanetworkopen.2020.15047,TRUE,1
Development of a Synthetic Population Model for Assessing Excess Risk for Cardiovascular Disease Death,"Krauland, Mary G. (26429518000); Frankeny, Robert J. (57210810764); Lewis, Josh (57218774322); Brink, Luann (7005573098); Hulsey, Eric G. (36156901600); Roberts, Mark S. (58728056600); Hacker, Karen A. (34769799800)",JAMA Network Open,2020,10.1001/jamanetworkopen.2020.15047,TRUE,2
Development of a Synthetic Population Model for Assessing Excess Risk for Cardiovascular Disease Death,"Krauland, MG; Frankeny, RJ; Lewis, J; Brink, L; Hulsey, EG; Roberts, MS; Hacker, KA",JAMA NETWORK OPEN,2020,10.1001/jamanetworkopen.2020.15047,TRUE,3
Development of Integrated Data Quality Management System for Observational Medical Outcomes Partnership Common Data Model,Oh SW,Stud Health Technol Inform,2024,10.3233/SHTI230985,FALSE,1
Diabetes classification using Radial Basis Function Network by combining cluster validity index and BAT optimization with novel fitness function,"Cheruku, Ramalingaswamy (57192668520); Edla, Damodar Reddy (55180602300); Kuppili, Venkatanareshbabu (54784668100)",International Journal of Computational Intelligence Systems,2017,10.2991/ijcis.2017.10.1.17,FALSE,1
Diagnostic Evidence GAuge of Single cells (DEGAS): a flexible deep transfer learning framework for prioritizing cells in relation to disease,Johnson TS,Genome Med,2022,10.1186/s13073-022-01012-2,FALSE,1
Different percentages of false-positive results obtained using five methods for the calculation of reference change values based on simulated normal and ln-normal distributions of data,Lund F,Ann Clin Biochem,2016,10.1177/0004563216643729,TRUE,1
Different percentages of false-positive results obtained using five methods for the calculation of reference change values based on simulated normal and ln-normal distributions of data,"Lund, F; Petersen, PH; Fraser, CG; Sölétormos, G",ANNALS OF CLINICAL BIOCHEMISTRY,2016,10.1177/0004563216643729,TRUE,2
Differentially Private Recurrent Variational Autoencoder For Text Privacy Preservation,"Wang, Yuyang (58295275800); Meng, Xianjia (56237705700); Liu, Ximeng (55755272500)",Mobile Networks and Applications,2023,10.1007/s11036-023-02096-9,TRUE,1
Differentially Private Recurrent Variational Autoencoder For Text Privacy Preservation,"Wang, YY; Meng, XJ; Liu, XM",MOBILE NETWORKS & APPLICATIONS,2023,10.1007/s11036-023-02096-9,TRUE,2
Differentiation between single fiber potentials from one muscle fiber or contaminated by other fibers using discriminating function,Zalewska E,Neurophysiol Clin,2021,10.1016/j.neucli.2020.12.001,TRUE,1
Differentiation between single fiber potentials from one muscle fiber or contaminated by other fibers using discriminating function,"Zalewska, Ewa (6701881884); Gawel, Malgorzata (35175742500)",Neurophysiologie Clinique,2021,10.1016/j.neucli.2020.12.001,TRUE,2
Differentiation between single fiber potentials from one muscle fiber or contaminated by other fibers using discriminating function,"Zalewska, E; Gawel, M",NEUROPHYSIOLOGIE CLINIQUE-CLINICAL NEUROPHYSIOLOGY,2021,10.1016/j.neucli.2020.12.001,TRUE,3
Diffusion-based conditional ECG generation with structured state space models,Alcaraz JML,Comput Biol Med,2023,10.1016/j.compbiomed.2023.107115,TRUE,1
Diffusion-based conditional ECG generation with structured state space models,"Alcaraz, Juan Miguel Lopez (58078985100); Strodthoff, Nils (42762348900)",Computers in Biology and Medicine,2023,10.1016/j.compbiomed.2023.107115,TRUE,2
Diffusion-based conditional ECG generation with structured state space models,"Alcaraz, JML; Strodthoff, N",COMPUTERS IN BIOLOGY AND MEDICINE,2023,10.1016/j.compbiomed.2023.107115,TRUE,3
Diffusion-based conditional ECG generation with structured state space models,"Alcaraz, Juan Miguel Lopez (1); Strodthoff, Nils (1)",Computers in Biology and Medicine,2023,,TRUE,4
Diffusion-based conditional ECG generation with structured state space models,"Alcaraz, Juan Miguel Lopez (1); Strodthoff, Nils (1)",Computers in Biology and Medicine,2023,,TRUE,5
"Digital Data, Administrative Data, and Survey Compared: Updating the Classical Toolbox for Assessing Data Quality of Big Data, Exemplified by the Generation of Corruption Data","Graeff, P; Baur, N",HISTORICAL SOCIAL RESEARCH-HISTORISCHE SOZIALFORSCHUNG,2020,10.12759/hsr.45.2020.3.244-269,FALSE,1
Digital Medical Device Companion (MyIUS) for New Users of Intrauterine Systems: App Development Study,Karakoyun T,JMIR Med Inform,2021,10.2196/24633,FALSE,1
Direction of dependence analysis for pre-post assessments using non-Gaussian methods: a tutorial,Rosenström TH,Psychother Res,2023,10.1080/10503307.2023.2167526,TRUE,1
Direction of dependence analysis for pre-post assessments using non-Gaussian methods: a tutorial,"Rosenström, Tom H. (35811217200); Czajkowski, Nikolai O. (57211513157); Solbakken, Ole André (37122638500); Saarni, Suoma E. (6506638856)",Psychotherapy Research,2023,10.1080/10503307.2023.2167526,TRUE,2
Direction of dependence analysis for pre-post assessments using non-Gaussian methods: a tutorial,"Rosenström, TH; Czajkowski, NO; Solbakken, OA; Saarni, SE",PSYCHOTHERAPY RESEARCH,2023,10.1080/10503307.2023.2167526,TRUE,3
Do Dietary Supplements Improve Micronutrient Sufficiency in Children and Adolescents?,"Bailey, RL; Fulgoni, VL; Keast, DR; Lentino, CV; Dwyer, JT",JOURNAL OF PEDIATRICS,2012,10.1016/j.jpeds.2012.05.009,FALSE,1
Does Big Data Change the Privacy Landscape? A Review of the Issues,"Keller, SA; Shipp, S; Schroeder, A","ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION, VOL 3",2016,10.1146/annurev-statistics-041715-033453,FALSE,1
Domain Knowledge-Driven Generation of Synthetic Healthcare Data,Hashemi AS,Stud Health Technol Inform,2023,10.3233/SHTI230136,FALSE,1
DragNet: Learning-based deformable registration for realistic cardiac MR sequence generation from a single frame,Zakeri A,Med Image Anal,2023,10.1016/j.media.2022.102678,TRUE,1
DragNet: Learning-based deformable registration for realistic cardiac MR sequence generation from a single frame,"Zakeri, Arezoo (1); Hokmabadi, Alireza (1); Bi, Ning (1); Wijesinghe, Isuru (2); Nix, Michael G. (3); Petersen, Steffen E. (4, 5, 6, 7); Frangi, Alejandro F. (1); Taylor, Zeike A. (2); Gooya, Ali (7, 8)",Medical Image Analysis,2023,,TRUE,2
DragNet: Learning-based deformable registration for realistic cardiac MR sequence generation from a single frame,"Zakeri, Arezoo (1); Hokmabadi, Alireza (1); Bi, Ning (1); Wijesinghe, Isuru (2); Nix, Michael G. (3); Petersen, Steffen E. (4, 5, 6, 7); Frangi, Alejandro F. (1); Taylor, Zeike A. (2); Gooya, Ali (7, 8)",Medical Image Analysis,2023,,TRUE,3
Drug-drug interaction potential among patients with nonmetastatic castration-resistant prostate cancer (nmCRPC) treated with novel androgen receptor inhibitors,Appukkuttan S,Expert Rev Anticancer Ther,2024,10.1080/14737140.2024.2328778,FALSE,1
Drug-Resistant Juvenile Myoclonic Epilepsy: Misdiagnosis of Progressive Myoclonus Epilepsy,"Martin, S; Strzelczyk, A; Lindlar, S; Krause, K; Reif, PS; Menzler, K; Chiocchetti, AG; Rosenow, F; Knake, S; Klein, KM",FRONTIERS IN NEUROLOGY,2019,10.3389/fneur.2019.00946,FALSE,1
Dv-Hop localization algorithm based on genetic simulated annealing optimization in wireless sensor network,"Yu, Xiuwu (1); Mu, Jing (1); Liu, Yong (1)",Huazhong Keji Daxue Xuebao (Ziran Kexue Ban)/Journal of Huazhong University of Science and Technology (Natural Science Edition),2024,,TRUE,1
Dv-Hop localization algorithm based on genetic simulated annealing optimization in wireless sensor network,"Yu, Xiuwu (1); Mu, Jing (1); Liu, Yong (1)",Huazhong Keji Daxue Xuebao (Ziran Kexue Ban)/Journal of Huazhong University of Science and Technology (Natural Science Edition),2024,,TRUE,2
Dynamic access policy in cloud-based personal health record (PHR) systems,"Liu, Xuhui (57023306700); Liu, Qin (55712179000); Peng, Tao (57214366614); Wu, Jie (55837752300)",Information Sciences,2017,10.1016/j.ins.2016.06.035,FALSE,1
"Dynamic mirroring: unveiling the role of digital twins, artificial intelligence and synthetic data for personalized medicine in laboratory medicine","Padoan, Andrea (22635521200); Plebani, Mario (57202559706)",Clinical Chemistry and Laboratory Medicine,2024,10.1515/cclm-2024-0517,FALSE,1
Dynamic PET Image Denoising Using Deep Image Prior Combined with Regularization by Denoising,"Sun, Hao (57222404356); Peng, Lihong (57222548592); Zhang, Hongyan (57221979402); He, Yuru (57221976357); Cao, Shuangliang (56982296500); Lu, Lijun (56399413100)",IEEE Access,2021,10.1109/ACCESS.2021.3069236,TRUE,1
Dynamic PET Image Denoising Using Deep Image Prior Combined With Regularization by Denoising,"Sun, H; Peng, LH; Zhang, HY; He, YR; Cao, SL; Lu, LJ",IEEE ACCESS,2021,10.1109/ACCESS.2021.3069236,TRUE,2
Dynamic PET Image Denoising Using Deep Image Prior Combined with Regularization by Denoising,"Sun, Hao (1); Peng, Lihong (1); Zhang, Hongyan (1); He, Yuru (1); Cao, Shuangliang (1); Lu, Lijun (1)",IEEE Access,2021,,TRUE,3
Early Detection of Health Changes in the Elderly Using In-Home Multi-Sensor Data Streams,"Wu, Wenlong (57205541042); Keller, James M. (7403486724); Skubic, Marjorie (7003989598); Popescu, Mihail (7201384279); Lane, Kari R. (36446027600)",ACM Transactions on Computing for Healthcare,2021,10.1145/3448671,TRUE,1
Early Detection of Health Changes in the Elderly Using In-Home Multi-Sensor Data Streams,"Wu, Wenlong (1); Keller, James M. (1); Skubic, Marjorie (1); Popescu, Mihail (2); Lane, Kari R. (3)",ACM Transactions on Computing for Healthcare,2021,,TRUE,2
Early Detection of Health Changes in the Elderly Using In-Home Multi-Sensor Data Streams,"Wu, Wenlong (1); Keller, James M. (1); Skubic, Marjorie (1); Popescu, Mihail (2); Lane, Kari R. (3)",ACM Transactions on Computing for Healthcare,2021,,TRUE,3
ECG Synthesis via Diffusion-Based State Space Augmented Transformer,Zama MH,Sensors (Basel),2023,10.3390/s23198328,TRUE,1
ECG Synthesis via Diffusion-Based State Space Augmented Transformer,"Zama, Md Haider (58644049800); Schwenker, Friedhelm (6701325661)",Sensors,2023,10.3390/s23198328,TRUE,2
