Title,First Author,Journal,Publication Year,DOI,Duplicates,Number
Shape completion in the dark: completing vertebrae morphology from 3D ultrasound,"Gafencu, Miruna-Alexandra (58490445200); Velikova, Yordanka (57212004167); Saleh, Mahdi (57209021287); Ungi, Tamas (8956745200); Navab, Nassir (7003458998); Wendler, Thomas (8546266900); Azampour, Mohammad Farid (57209340453)",International Journal of Computer Assisted Radiology and Surgery,2024,10.1007/s11548-024-03126-x,FALSE,1
Sharing methodology: A worked example of theoretical integration with qualitative data to clarify practical understanding of learning and generate new theoretical development,"Yardley, S; Brosnan, C; Richardson, J",MEDICAL TEACHER,2013,10.3109/0142159X.2012.733045,FALSE,1
Simplifying volumes-of-interest (VOIs) definition in quantitative SPECT: Beyond manual definition of 3D whole-organ VOIs,Vicente EM,Med Phys,2017,10.1002/mp.12164,FALSE,1
Simulated fall detection via accelerometers,Boyle J,Annu Int Conf IEEE Eng Med Biol Soc,2008,10.1109/IEMBS.2008.4649396,FALSE,1
Simulating Study Data to Support Expected Value of Sample Information Calculations: A Tutorial,Heath A,Med Decis Making,2022,10.1177/0272989X211026292,FALSE,1
Simulation mode may be mistaken for normal mode in Philips PageWriter TC series cardiographs.,,Health devices,2011,,FALSE,1
Simultaneous variable selection and structural identification for time-varying coefficient models,"Hang Chan, Ngai (57203013901); Gao, Linhao (57268165100); Palma, Wilfredo (6603419659)",Journal of Time Series Analysis,2022,10.1111/jtsa.12626,FALSE,1
Solving Nurse Rostering Optimization Problem using Reinforcement Learning - Simulated Annealing with Reheating Hyper-heuristics Algorithm,"Muklason, Ahmad (1); Kusuma, Shindu Dimas Rizal (1); Riksakomara, Edwin (1); Premananda, I. Gusti Agung (1); Anggraeni, Wiwik (1); Mahananto, Faizal (1); Tyasnurita, Raras (1)",Procedia Computer Science,2024,,FALSE,1
Some reliability issues for incomplete two-dimensional warranty claims data,"Kumar Gupta, Sanjib (56021064500); De, Soumen (57647458400); Chatterjee, Aditya (57209895000)",Reliability Engineering and System Safety,2017,10.1016/j.ress.2016.08.015,FALSE,1
Source apportionment of PM2.5 concentrations with a Bayesian hierarchical model on latent source profiles,"Tang, JH; Lung, SCC; Hwang, JS",ATMOSPHERIC POLLUTION RESEARCH,2020,10.1016/j.apr.2020.06.013,FALSE,1
Spatial Linear Mixed Effects Modelling for OCT Images: SLME Model,Zhu W,J Imaging,2020,10.3390/jimaging6060044,FALSE,1
Spatial mixture multiscale modeling for aggregated health data,Aregay M,Biom J,2016,10.1002/bimj.201500168,FALSE,1
Spatio-temporal physics-informed learning: A novel approach to CT perfusion analysis in acute ischemic stroke,de Vries L,Med Image Anal,2023,10.1016/j.media.2023.102971,FALSE,1
SPECT image segmentation for estimation of tumour volume and activity concentration in (177)Lu-DOTATATE radionuclide therapy,Gustafsson J,EJNMMI Res,2017,10.1186/s13550-017-0262-7,FALSE,1
SPINNED: Simulation-based physics-informed neural network for deconvolution of dynamic susceptibility contrast MRI perfusion data,Asaduddin M,Magn Reson Med,2024,10.1002/mrm.30095,FALSE,1
SPLICE: A synthetic paid loss and incurred cost experience simulator,"Avanzi, Benjamin (16241043800); Taylor, Greg (56431888500); Wang, Melantha (57219797335)",Annals of Actuarial Science,2023,10.1017/S1748499522000057,FALSE,1
Spot the difference: comparing results of analyses from real patient data and synthetic derivatives,Foraker RE,JAMIA Open,2020,10.1093/jamiaopen/ooaa060,FALSE,1
State of the art in clinical decision support applications in pediatric perioperative medicine,Wang E,Curr Opin Anaesthesiol,2020,10.1097/ACO.0000000000000850,FALSE,1
Statistical Implications of Endogeneity Induced by Residential Segregation in Small-Area Modeling of Health Inequities,"Nethery, Rachel C. (56830523900); Chen, Jarvis T. (7501881646); Krieger, Nancy (7101687550); Waterman, Pamela D. (7102459798); Peterson, Emily (57224845733); Waller, Lance A. (7006611850); Coull, Brent A. (7005844847)",American Statistician,2022,10.1080/00031305.2021.2003245,FALSE,1
Statistical projection completion in X-ray CT using consistency conditions,Xu J,IEEE Trans Med Imaging,2010,10.1109/TMI.2010.2048335,FALSE,1
Statistical Validation of Synthetic Data for Lung Cancer Patients Generated by Using Generative Adversarial Networks,"Gonzalez-Abril, Luis (23667004700); Angulo, Cecilio (23090235000); Ortega, Juan Antonio (33867735500); Lopez-Guerra, José-Luis (25623687200)",Electronics (Switzerland),2022,10.3390/electronics11203277,FALSE,1
Status of Synthetic Data Generation for Structured Health Data,El Emam K,JCO Clin Cancer Inform,2023,10.1200/CCI.23.00071,FALSE,1
Stepped-wedge cluster randomized controlled trial for intervention research: Design and analysis,"Chen, Ding-Geng (55536267800); Pan, Wei (36657454800); Kainz, Kirsten (16307479600)",Journal of the Society for Social Work and Research,2021,10.1086/714135,FALSE,1
Stream processing of health data record analytics in green cloud using apache spark with hazard prediction model,"Sai Pooja, K.Y. (57218701637); Udhayakumar, S. (57190392554); Umanandhini, D. (55578044900); Chokkalingam, S.P. (55327831700)",Journal of Green Engineering,2020,,FALSE,1
Street masking: a network-based geographic mask for easily protecting geoprivacy,Swanlund D,Int J Health Geogr,2020,10.1186/s12942-020-00219-z,FALSE,1
Strengthening the Learning Health System in Cardiovascular Disease Prevention: Time to Leverage Big Data and Digital Solutions,"Wagle, AA; Isakadze, N; Nasir, K; Martin, SS",CURRENT ATHEROSCLEROSIS REPORTS,2021,10.1007/s11883-021-00916-5,FALSE,1
Structure and Tracer Kinetics-Driven Dynamic PET Reconstruction,"Cui, Jianan (57195733866); Qin, Zhongya (57200526358); Chen, Shuhang (56477614000); Chen, Yunmei (57203833205); Liu, Huafeng (7409750199)",IEEE Transactions on Radiation and Plasma Medical Sciences,2020,10.1109/TRPMS.2019.2947860,FALSE,1
SU‐FF‐J‐128: An Automatic Method to Delineate 18F‐FDG PET Tumor Volumes for Radiation Treatment Planning,"Teo, B‐k (36878302700); Seo, Y. (55115504200); Xia, P. (7101606466); Bacharach, S.L. (7005242913); Franc, B.L. (35576018900); Hasegawa, B.H. (7005698764)",Medical Physics,2007,10.1118/1.2760633,FALSE,1
Super-Resolution Whole-Brain 3D MR Spectroscopic Imaging for Mapping D-2-Hydroxyglutarate and Tumor Metabolism in Isocitrate Dehydrogenase 1-mutated Human Gliomas,Li X,Radiology,2020,10.1148/radiol.2020191529,FALSE,1
Supervised and Unsupervised Approaches for the Real-Time Detection of Undesired Insulin Suspension Caused by Malfunctions,Idi E,J Diabetes Sci Technol,2024,10.1177/19322968241248402,FALSE,1
SynSys: A Synthetic Data Generation System for Healthcare Applications,Dahmen J,Sensors (Basel),2019,10.3390/s19051181,FALSE,1
SynTEG: a framework for temporal structured electronic health data simulation,Zhang Z,J Am Med Inform Assoc,2021,10.1093/jamia/ocaa262,FALSE,1
"Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record",Walonoski J,J Am Med Inform Assoc,2018,10.1093/jamia/ocx079,FALSE,1
Synthea™ Novel coronavirus (COVID-19) model and synthetic data set,Walonoski J,Intell Based Med,2020,10.1016/j.ibmed.2020.100007,FALSE,1
Synthesize Extremely High-dimensional Longitudinal Electronic Health Records via Hierarchical Autoregressive Language Model,Theodorou B,Res Sq,2023,10.21203/rs.3.rs-2644725/v1,FALSE,1
Synthesizing Electronic Health Records for Predictive Models in Low-Middle-Income Countries (LMICs),Ghosheh GO,Biomedicines,2023,10.3390/biomedicines11061749,FALSE,1
Synthesizing electronic health records using improved generative adversarial networks,Baowaly MK,J Am Med Inform Assoc,2019,10.1093/jamia/ocy142,FALSE,1
Synthesizing Geocodes to Facilitate Access to Detailed Geographical Information in Large-Scale Administrative Data,"Drechsler, Jörg (25626326400); Hu, Jingchen (55962808900)",Journal of Survey Statistics and Methodology,2021,10.1093/jssam/smaa035,FALSE,1
Synthetic business microdata: An Australian example,"Chien, Chien-Hung (57188985250); Welsh, A.H. (7007130603); Moore, John D. (57219948487)",Journal of Privacy and Confidentiality,2020,10.29012/jpc.733,FALSE,1
Synthetic data & the future of Women's Health: A synergistic relationship,Delanerolle G,Int J Med Inform,2023,10.1016/j.ijmedinf.2023.105238,FALSE,1
Synthetic Data as a Proxy for Real-World Electronic Health Records in the Patient Length of Stay Prediction,"Bietsch, Dominik (58629544200); Stahlbock, Robert (55943641600); Voß, Stefan (55785313900)",Sustainability (Switzerland),2023,10.3390/su151813690,FALSE,1
Synthetic data as an enabler for machine learning applications in medicine,Rajotte JF,iScience,2022,10.1016/j.isci.2022.105331,FALSE,1
Synthetic Data Generation by Artificial Intelligence to Accelerate Research and Precision Medicine in Hematology,D'Amico S,JCO Clin Cancer Inform,2023,10.1200/CCI.23.00021,FALSE,1
"Synthetic data generation for a longitudinal cohort study – evaluation, method extension and reproduction of published data analysis results","Kühnel, Lisa (57946603000); Schneider, Julian (58313636600); Perrar, Ines (57202081755); Adams, Tim (57503082300); Moazemi, Sobhan (57218763479); Prasser, Fabian (55295824400); Nöthlings, Ute (22135271000); Fröhlich, Holger (7005180387); Fluck, Juliane (6603558627)",Scientific Reports,2024,10.1038/s41598-024-62102-2,FALSE,1
Synthetic data generation for tabular health records: A review,"Hernandez, M; Epelde, G; Alberdi, A; Cilla, R; Rankin, D",NEUROCOMPUTING,2022,10.1016/j.neucom.2022.04.053,FALSE,1
Synthetic data generation for tabular health records: A systematic review,"Hernandez, Mikel (1); Epelde, Gorka (1, 2); Alberdi, Ane (3); Cilla, Rodrigo (1); Rankin, Debbie (4)",Neurocomputing,2022,,FALSE,1
Synthetic data generation: State of the art in health care domain,"Murtaza, Hajra (24437828100); Ahmed, Musharif (56547913500); Khan, Naurin Farooq (56599682100); Murtaza, Ghulam (57206299490); Zafar, Saad (16023339500); Bano, Ambreen (57215078446)",Computer Science Review,2023,10.1016/j.cosrev.2023.100546,FALSE,1
Synthetic data in cancer and cerebrovascular disease research: A novel approach to big data,Lun R,PLoS One,2024,10.1371/journal.pone.0295921,FALSE,1
Synthetic data in medical research,"Kokosi, T; Harron, K",BMJ MEDICINE,2022,10.1136/bmjmed-2022-000167,FALSE,1
Synthetic electronic health records generated with variational graph autoencoders,Nikolentzos G,NPJ Digit Med,2023,10.1038/s41746-023-00822-x,FALSE,1
Synthetic Health Data Can Augment Community Research Efforts to Better Inform the Public During Emerging Pandemics,Prasanna A,medRxiv,2023,10.1101/2023.12.11.23298687,FALSE,1
SYNTHETIC INDIVIDUAL INCOME TAX DATA: PROMISES AND CHALLENGES,"Bowen, Claire Mckay (57219296877); Bryant, Victoria L. (56091706500); Burman, Leonard (7101735970); Khitatrakun, Surachai (14623024900); McClelland, Robert (7101803905); Mucciolo, Livia (57908186400); Pickens, Madeline (57908375900); Williams, Aaron R. (57219297391)",National Tax Journal,2022,10.1086/722094,FALSE,1
Synthetic microbleeds generation for classifier training without ground truth,Momeni S,Comput Methods Programs Biomed,2021,10.1016/j.cmpb.2021.106127,FALSE,1
Synthetic Patient Data Generation and Evaluation in Disease Prediction Using Small and Imbalanced Datasets,Rodriguez-Almeida AJ,IEEE J Biomed Health Inform,2023,10.1109/JBHI.2022.3196697,FALSE,1
"Synthetic Tabular Data Evaluation in the Health Domain Covering Resemblance, Utility, and Privacy Dimensions",Hernadez M,Methods Inf Med,2023,10.1055/s-0042-1760247,FALSE,1
Tactical Considerations for Designing Real-World Studies: Fit-for-Purpose Designs That Bridge Research and Practice,"Dreyer, NA; Mack, C",PRAGMATIC AND OBSERVATIONAL RESEARCH,2023,10.2147/POR.S396024,FALSE,1
Tensions in relation: How peer support is experienced and received in a hepatitis C treatment intervention,Bonnington O,Int J Drug Policy,2017,10.1016/j.drugpo.2017.05.031,FALSE,1
Testing Three Problem List Terminologies in a simulated data entry environment,Fung KW,AMIA Annu Symp Proc,2011,,FALSE,1
The accuracy of absolute differential abundance analysis from relative count data,"Roche, KE; Mukherjee, S",PLOS COMPUTATIONAL BIOLOGY,2022,10.1371/journal.pcbi.1010284,FALSE,1
The analysis of continuous outcomes in multi-centre trials with small centre sizes,"Pickering, RM; Weatherall, M",STATISTICS IN MEDICINE,2007,10.1002/sim.3068,FALSE,1
The application of unsupervised deep learning in predictive models using electronic health records,Wang L,BMC Med Res Methodol,2020,10.1186/s12874-020-00923-1,FALSE,1
The Architecture of a Feasibility Query Portal for Distributed COVID-19 Fast Healthcare Interoperability Resources (FHIR) Patient Data Repositories: Design and Implementation Study,Gruendner J,JMIR Med Inform,2022,10.2196/36709,FALSE,1
The Bland-Altman method should not be used when one of the two measurement methods has negligible measurement errors,Taffé P,PLoS One,2022,10.1371/journal.pone.0278915,FALSE,1
The challenge of detecting genotype-by-methylation interaction: GAW20,de Andrade M,BMC Genet,2018,10.1186/s12863-018-0650-7,FALSE,1
The changing role of practice nurses in Australia: An action research study,"Mills, Jane (12795794100); Fitzgerald, Mary (7402773303)",Australian Journal of Advanced Nursing,2008,,FALSE,1
The Choice of Analytical Strategies in Inverse-Probability-of-Treatment-Weighted Analysis: A Simulation Study,"Yang, SB; Lu, J; Eaton, CB; Harpe, S; Lapane, KL",AMERICAN JOURNAL OF EPIDEMIOLOGY,2015,10.1093/aje/kwv098,FALSE,1
"The Coherent Data Set: Combining Patient Data and Imaging in a Comprehensive, Synthetic Health Record","Walonoski, J; Hall, D; Bates, KM; Farris, MH; Dagher, J; Downs, ME; Sivek, RT; Wellner, B; Gregorowicz, A; Hadley, M; Campion, FX; Levine, L; Wacome, K; Emmer, G; Kemmer, A; Malik, M; Hughes, J; Granger, E; Russell, S",ELECTRONICS,2022,10.3390/electronics11081199,FALSE,1
The Detection of Date Shifting in Real-World Data,Evans L,Appl Clin Inform,2023,10.1055/a-2130-2197,FALSE,1
The effect of missing levels of nesting in multilevel analysis,Park S,Genomics Inform,2022,10.5808/gi.22052,FALSE,1
The effect of rare variants on inflation of the test statistics in case-control analyses,Pirie A,BMC Bioinformatics,2015,10.1186/s12859-015-0496-1,FALSE,1
The Implicit Costs of Motherhood over the Lifecycle: Cross-Cohort Evidence from Administrative Longitudinal Data,"Neumeier, C; Sorensen, T; Webber, D",SOUTHERN ECONOMIC JOURNAL,2018,10.1002/soej.12239,FALSE,1
The influence of frame rate on two-dimensional speckle-tracking strain measurements: a study on silico-simulated models and images recorded in patients,Rösner A,Eur Heart J Cardiovasc Imaging,2015,10.1093/ehjci/jev058,FALSE,1
The intraurban geography of generalised trust in Sydney,"Hermes, Kerstin (54906132000); Poulsen, Michael (7005706885)",Environment and Planning A,2013,10.1068/a44663,FALSE,1
The mixed model for repeated measures for cluster randomized trials: a simulation study investigating bias and type I error with missing continuous data,"Bell, ML; Rabe, BA",TRIALS,2020,10.1186/s13063-020-4114-9,FALSE,1
"The National COVID Cohort Collaborative (N3C): Rationale, design, infrastructure, and deployment",Haendel MA,J Am Med Inform Assoc,2021,10.1093/jamia/ocaa196,FALSE,1
The National COVID Cohort Collaborative: Analyses of Original and Computationally Derived Electronic Health Record Data,Foraker R,J Med Internet Res,2021,10.2196/30697,FALSE,1
The odd log-logistic generalized exponential distribution: Application on survival times of chemotherapy patients data,"Fulment, Arnold K. (57194188206); Gadde, Srinivasa Rao (55255368900); Peter, Josephat K. (58164861700)",F1000Research,2022,10.12688/f1000research.127363.3,FALSE,1
The potential of convolutional neural networks for identifying neural states based on electrophysiological signals: experiments on synthetic and real patient data,Rodriguez F,Front Hum Neurosci,2023,10.3389/fnhum.2023.1134599,FALSE,1
The potential synergies between synthetic data and in silico trials in relation to generating representative virtual population cohorts,"Myles, Puja (26534802000); Ordish, Johan (57204137112); Tucker, Allan (57210525029)",Progress in Biomedical Engineering,2023,10.1088/2516-1091/acafbf,FALSE,1
The Problem of Fairness in Synthetic Healthcare Data,Bhanot K,Entropy (Basel),2021,10.3390/e23091165,FALSE,1
The process of nurses' role negotiation in general practice: A grounded theory study,Hewitt SL,J Adv Nurs,2024,10.1111/jan.15938,FALSE,1
The process of patient enablement in general practice nurse consultations: a grounded theory study,Desborough J,J Adv Nurs,2017,10.1111/jan.13199,FALSE,1
The Promise and Limitations of Synthetic Data as a Strategy to Expand Access to State-Level Multi-Agency Longitudinal Data,"Bonnéry, D; Feng, Y; Henneberger, AK; Johnson, TL; Lachowicz, M; Rose, BA; Shaw, T; Stapleton, LM; Woolley, ME; Zheng, YT",JOURNAL OF RESEARCH ON EDUCATIONAL EFFECTIVENESS,2019,10.1080/19345747.2019.1631421,FALSE,1
The role of common genetic variation in presumed monogenic epilepsies,"Campbell, C; Leu, C; Feng, YCA; Wolking, S; Moreau, C; Ellis, C; Ganesan, S; Martins, H; Oliver, K; Boothman, I; Benson, K; Molloy, A; Brody, L; Michaud, JL; Hamdan, FF; Minassian, BA; Lerche, H; Scheffer, IE; Sisodiya, S; Girard, S; Cosette, P; Delanty, N; Lal, D; Cavalleri, GL",EBIOMEDICINE,2022,10.1016/j.ebiom.2022.104098,FALSE,1
The Shiny Balancer - software and imbalance criteria for optimally balanced treatment allocation in small RCTs and cRCTs,Grischott T,BMC Med Res Methodol,2018,10.1186/s12874-018-0551-5,FALSE,1
The Use of Electronic Medical Record Data to Analyze the Association Between Atrial Fibrillation and Birth Month,Matsuda K,Online J Public Health Inform,2017,10.5210/ojphi.v9i3.7864,FALSE,1
The Use of Mobile Personal Health Records for Hemoglobin A1c Regulation in Patients With Diabetes: Retrospective Observational Study,Seo D,J Med Internet Res,2020,10.2196/15372,FALSE,1
The Use of Synthetic Electronic Health Record Data and Deep Learning to Improve Timing of High-Risk Heart Failure Surgical Intervention by Predicting Proximity to Catastrophic Decompensation,Guo A,Front Digit Health,2020,10.3389/fdgth.2020.576945,FALSE,1
The use of the SAEM algorithm in MONOLIX software for estimation of population pharmacokinetic-pharmacodynamic-viral dynamics parameters of maraviroc in asymptomatic HIV subjects,Chan PL,J Pharmacokinet Pharmacodyn,2011,10.1007/s10928-010-9175-z,FALSE,1
The validity of synthetic clinical data: a validation study of a leading synthetic data generator (Synthea) using clinical quality measures,Chen J,BMC Med Inform Decis Mak,2019,10.1186/s12911-019-0793-0,FALSE,1
Theoretical and experimental determination of dosimetric characteristics for ADVANTAGE‚Ñ¢ Pd-103 brachytherapy source,"Meigooni, Ali S. (1); Dini, Sharifeh A. (1); Awan, Shahid B. (1); Dou, Kai (1); Koona, Rafiq A. (1)",Applied Radiation and Isotopes,2006,,FALSE,1
Theoretical and experimental determination of dosimetric characteristics for ADVANTAGE™ Pd-103 brachytherapy source,"Meigooni, Ali S. (13805785800); Dini, Sharifeh A. (7006384779); Awan, Shahid B. (13805659700); Dou, Kai (13806169400); Koona, Rafiq A. (6507170206)",Applied Radiation and Isotopes,2006,10.1016/j.apradiso.2006.03.015,FALSE,1
They've just got symptoms without science': Medical trainees' acquisition of negative attitudes towards patients with medically unexplained symptoms,"Shattock, L; Williamson, H; Caldwell, K; Anderson, K; Peters, S",PATIENT EDUCATION AND COUNSELING,2013,10.1016/j.pec.2012.12.015,FALSE,1
Time warping between main epidemic time series in epidemiological surveillance,Morel JD,PLoS Comput Biol,2023,10.1371/journal.pcbi.1011757,FALSE,1
To Link or Synthesize? An Approach to Data Quality Comparison,"Smith, Duncan (56876495500); Elliot, Mark (7004494201); Sakshaug, Joseph W. (35300521200)",Journal of Data and Information Quality,2023,10.1145/3580487,FALSE,1
Top-K high utility item set identification in big data by MUP-growth the evolutionary approach with less time constraints,"Thorat, Tejaswini K. (57189232569); Potgantwar, Amol D. (35731977800)",International Journal of Engineering and Technology(UAE),2018,10.14419/ijet.v7i4.14609,FALSE,1
Topology-corrected segmentation and local intensity estimates for improved partial volume classification of brain cortex in MRI,Rueda A,J Neurosci Methods,2010,10.1016/j.jneumeth.2010.02.020,FALSE,1
TOPSIS Based on Parallel Simulated Annealing Algorithm for Multi-Objective Aircraft Landing Problem,"Yang, Qunting (1); Ye, Zhijian (1); Yang, Qian (2)",Proceedings of SPIE - The International Society for Optical Engineering,2024,,FALSE,1
Toward Personalized Salbutamol Therapy: Validating Virtual Patient-Derived Population Pharmacokinetic Model with Real-World Data,"Marques, Lara (57903125600); Vale, Nuno (23037309600)",Pharmaceutics,2024,10.3390/pharmaceutics16070881,FALSE,1
Towards a European health research and innovation cloud (HRIC),"Aarestrup, FM; Albeyatti, A; Armitage, WJ; Auffray, C; Augello, L; Balling, R; Benhabiles, N; Bertolini, G; Bjaalie, JG; Black, M; Blomberg, N; Bogaert, P; Bubak, M; Claerhout, B; Clarke, L; De Meulder, B; D'Errico, G; Di Meglio, A; Forgo, N; Gans-Combe, C; Gray, AE; Gut, I; Gyllenberg, A; Hemmrich-Stanisak, G; Hjorth, L; Ioannidis, Y; Jarmalaite, S; Kel, A; Kherif, F; Korbel, JO; Larue, C; Laszlo, M; Maas, A; Magalhaes, L; Manneh-Vangramberen, I; Morley-Fletcher, E; Ohmann, C; Oksvold, P; Oxtoby, NP; Perseil, I; Pezoulas, V; Riess, O; Riper, H; Roca, J; Rosenstiel, P; Sabatier, P; Sanz, F; Tayeb, M; Thomassen, G; Van Bussel, J; Van den Bulcke, M; Van Oyen, H",GENOME MEDICINE,2020,10.1186/s13073-020-0713-z,FALSE,1
Towards Equitable AI Interventions for People Who Use Drugs: Key Areas That Require Ethical Investment,"Ti, Lianping (54879874100); Ho, Anita (23488714100); Knight, Rod (56298166100)",Journal of Addiction Medicine,2021,10.1097/ADM.0000000000000722,FALSE,1
Trends in Use and Perceptions About Triplet Chemotherapy Plus Bevacizumab for Metastatic Colorectal Cancer,van Nassau SC,JAMA Netw Open,2021,10.1001/jamanetworkopen.2021.24766,FALSE,1
Twenty new digital brain phantoms for creation of validation image data bases,Aubert-Broche B,IEEE Trans Med Imaging,2006,10.1109/TMI.2006.883453,FALSE,1
Two Directions for Clinical Data Generation with Large Language Models: Data-to-Label and Label-to-Data,Li R,Proc Conf Empir Methods Nat Lang Process,2023,10.18653/v1/2023.findings-emnlp.474,FALSE,1
Two parts are better than one: modeling marginal means of semicontinuous data,"Smith, VA; Neelon, B; Maciejewski, ML; Preisser, JS",HEALTH SERVICES AND OUTCOMES RESEARCH METHODOLOGY,2017,10.1007/s10742-017-0169-9,FALSE,1
Two-dimensional array antenna directional pattern optimization method based on genetic simulated annealing algorithm,"Liu, Zijing (1); Chen, Xi (1); Yuan, Naichang (1)",Proceedings of SPIE - The International Society for Optical Engineering,2023,,FALSE,1
"Uncertainty assessment of input parameters for economic evaluation: Gausss error propagation, an alternative to established methods","Stollenwerk, Björn (23989343700); Stock, Stephanie (7103112553); Siebert, Uwe (35556244000); Lauterbach, Karl W. (7005959261); Holle, Rolf (7006894742)",Medical Decision Making,2010,10.1177/0272989X09347015,FALSE,1
Understanding random resampling techniques for class imbalance correction and their consequences on calibration and discrimination of clinical risk prediction models,"Piccininni, Marco (1, 2, 3); Wechsung, Maximilian (4); Van Calster, Ben (5, 6, 7); Rohmann, Jessica L. (3, 8); Konigorski, Stefan (1, 2, 9); van Smeden, Maarten (10)",Journal of Biomedical Informatics,2024,,FALSE,1
Unlabeled Principal Component Analysis and Matrix Completion,"Yao, YZ; Peng, LZ; Tsakiris, MC",JOURNAL OF MACHINE LEARNING RESEARCH,2024,,FALSE,1
Unleashing the Power of Very Small Data to Predict Acute Exacerbations of Chronic Obstructive Pulmonary Disease,Jacobson PK,Int J Chron Obstruct Pulmon Dis,2023,10.2147/COPD.S412692,FALSE,1
Unlocking data: Where is the key?,C Sánchez M,Bioethics,2019,10.1111/bioe.12565,FALSE,1
"Unravelling relationships: Hospital occupancy levels, discharge timing and emergency department access block",Khanna S,Emerg Med Australas,2012,10.1111/j.1742-6723.2012.01587.x,FALSE,1
Use of a common spreadsheet program to demonstrate the ability of Bayesian forecasting to estimate the pharmacokinetic parameters of antibiotics,Brocks DR,J Pharm Pharmacol,2023,10.1093/jpp/rgad068,FALSE,1
Use of an open-source electronic health record to establish a 'virtual hospital': A tale of two curricula,"Medlock, Stephanie (1, 2); Ploegmakers, Kim J. (3); Cornet, Ronald (1, 2); Pang, Kim Win (3)",International Journal of Medical Informatics,2023,,FALSE,1
Use of an open-source electronic health record to establish a virtual hospital: A tale of two curricula,Medlock S,Int J Med Inform,2023,10.1016/j.ijmedinf.2022.104907,FALSE,1
Use of real-world evidence for healthcare decision-making in the Middle East: practical considerations and future directions,Akhras KS,Expert Rev Pharmacoecon Outcomes Res,2019,10.1080/14737167.2019.1568243,FALSE,1
Use of Sequential Hot-Deck Imputation for Missing Health Care Systems Data for Population Health Research,"Chrenka, Ella A. (57221762277); Dehmer, Steven P. (55783347900); Maciosek, Michael V. (6506123774); Essien, Inih J. (58189823300); Westgard, Bjorn C. (36344173200)",Medical Care,2024,10.1097/MLR.0000000000001995,FALSE,1
Using a small dataset to classify strength-interactions with an elastic display: a case study for the screening of autism spectrum disorder,"Monarca, Ivonne (57190181959); Cibrian, Franceli L. (56341459600); Chavez, Edgar (7101817688); Tentori, Monica (56002718500)",International Journal of Machine Learning and Cybernetics,2023,10.1007/s13042-022-01554-2,FALSE,1
Using an optimized generative model to infer the progression of complications in type 2 diabetes patients,Wang X,BMC Med Inform Decis Mak,2022,10.1186/s12911-022-01915-5,FALSE,1
Using genetics to prioritize diagnoses for rheumatology outpatients with inflammatory arthritis,"Knevel, Rachel (36007203200); Le Cessie, Saskia (7003893668); Terao, Chikashi C. (35182021300); Slowikowski, Kamil (55644101100); Cui, Jing (54790509300); Huizinga, Tom W.J. (55438303000); Costenbader, Karen H. (6603640725); Liao, Katherine P. (7203022764); Karlson, Elizabeth W. (57204274676); Raychaudhuri, Soumya (57216534372)",Science Translational Medicine,2020,10.1126/scitranslmed.aay1548,FALSE,1
Using Machine Learning and Natural Language Processing Algorithms to Automate the Evaluation of Clinical Decision Support in Electronic Medical Record Systems,Szlosek DA,EGEMS (Wash DC),2016,10.13063/2327-9214.1222,FALSE,1
Using machine learning to advance early warning systems: Promise and pitfalls,"SOLAND, JAMES (55960263300); DOMINGUE, BENJAMIN (37103720900); LANG, DAVID (57207730522)",Teachers College Record,2020,,FALSE,1
Using saturated count models for user-friendly synthesis of large confidential administrative databases,"Jackson, J; Mitra, R; Francis, B; Dove, I",JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY,2022,10.1111/rssa.12876,FALSE,1
Using Synthetic Data to Replace Linkage Derived Elements: A Case Study,Resnick DM,Health Serv Outcomes Res Methodol,2021,10.1007/s10742-021-00241-z,FALSE,1
Using uncertain data from body-worn sensors to gain insight into type 1 diabetes,Heintzman N,J Biomed Inform,2016,10.1016/j.jbi.2016.08.022,FALSE,1
Utility Metrics for Evaluating Synthetic Health Data Generation Methods: Validation Study,El Emam K,JMIR Med Inform,2022,10.2196/35734,FALSE,1
Utility of deep learning networks for the generation of artificial cardiac magnetic resonance images in congenital heart disease,Diller GP,BMC Med Imaging,2020,10.1186/s12880-020-00511-1,FALSE,1
Utility of GAN generated synthetic data for cardiovascular diseases mortality prediction: an experimental study,"Khan, Shahzad Ahmed (58991316600); Murtaza, Hajra (58991316700); Ahmed, Musharif (56547913500)",Health and Technology,2024,10.1007/s12553-024-00847-6,FALSE,1
Validating a membership disclosure metric for synthetic health data,El Emam K,JAMIA Open,2022,10.1093/jamiaopen/ooac083,FALSE,1
Validation of non-participation bias methodology based on record-linked Finnish register-based health survey data: a protocol paper,McMinn MA,BMJ Open,2019,10.1136/bmjopen-2018-026187,FALSE,1
Validity of Attention Bias Variability Indices for Posttraumatic Stress Disorder Research: Evidence From Patient Data,Alon Y,J Trauma Stress,2019,10.1002/jts.22443,FALSE,1
Value-based noise reduction for low-dose dual-energy computed tomography,Balda M,Med Image Comput Comput Assist Interv,2010,10.1007/978-3-642-15711-0_68,FALSE,1
